 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11897452;"Concierto de la Banda Sinfónica Municipal. Tradición";"";"1";"0";"";"";"2023-04-18 00:00:00.0";"2023-04-18 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f01fbc8d1aa5810VgnVCM2000001f4a900aRCRD";"Tradición";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab90fbc8d1aa5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40388b6bab5b9510VgnVCM1000001d4a900aRCRD";"Teatro Monumental";"3";"CALLE";"ATOCHA";"65";"CENTRO";"CORTES";"28012";"440680";"4473775";"40.41248873703834";"-3.699161734460963";"/contenido/actividades/Musica";"";
11897473;"Concierto de la Banda Sinfónica Municipal. Versus";"";"1";"0";"";"";"2023-04-25 00:00:00.0";"2023-04-25 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc71fbc8d1aa5810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40388b6bab5b9510VgnVCM1000001d4a900aRCRD";"Teatro Monumental";"3";"CALLE";"ATOCHA";"65";"CENTRO";"CORTES";"28012";"440680";"4473775";"40.41248873703834";"-3.699161734460963";"/contenido/actividades/Musica";"";
11945049;"Concierto de San Juan escuela de música Soto Mesa";"";"1";"0";"";"";"2023-06-23 00:00:00.0";"2023-06-23 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc55be3a54396810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70d879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)";"1,6";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439867";"4481122";"40.47860087334554";"-3.7094408342979954";"/contenido/actividades/Musica";"";
11958138;"Concierto en fresa mayor";"";"1";"0";"";"";"2023-04-03 00:00:00.0";"2023-04-03 23:59:00.0";"18:00";"Lugar: Explanada del Ensanche";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a5e9ef4fad6810VgnVCM2000001f4a900aRCRD";"Concierto en fresa mayor";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1b1e9ef4fad6810VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/ActividadesCalleArteUrbano";"";
11906629;"Concierto enReDo menor (Hortaleza)";"";"0";"0";"";"";"2023-04-16 00:00:00.0";"2023-04-16 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=436484ba0a3e5810VgnVCM2000001f4a900aRCRD";"Concierto enReDo menor (Hortaleza)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20b384ba0a3e5810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"1";"CALLE";"CARRIL DEL CONDE";"57";"HORTALEZA";"CANILLAS";"28043";"444516";"4479119";"40.46088953531134";"-3.6544210187969433";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
11940762;"Concierto extraordinario '30 aniversario' del Conservatorio Teresa Berganza";"";"1";"0";"";"";"2023-03-29 00:00:00.0";"2023-03-29 23:59:00.0";"19:00";"Formaciones de música de cámara con obras de diversos autores interpretadas por el profesorado del Conservatorio Teresa Berganza.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5eb96af3c1d76810VgnVCM2000001f4a900aRCRD";"Programa de Actividades Auditorio Paco de Lucía (Latina)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c43204688d983510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (Latina)";"1";"AVENIDA";"LAS AGUILAS";"2";"LATINA";"LAS AGUILAS";"28044";"435330";"4470783";"40.38513183038149";"-3.761911556533903";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11955363;"Concierto flauta travesera";"";"1";"0";"";"";"2023-03-24 00:00:00.0";"2023-03-24 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d70c8205e5c6810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)";"1";"AVENIDA";"DE LAS GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"/contenido/actividades/Musica";"";
11965585;"Concierto sinfónico: 'Requiem Op. 48, de Fauré'.";"";"1";"0";"";"";"2023-04-07 00:00:00.0";"2023-04-07 23:59:00.0";"20:00";"Clausura del Festival a cargo de Liliana Mestizo Martínez. Concierto sinfónico: 'Requiem Op. 48, de Fauré'.  Soprano: Celia Alcedo, Barítono: Antonio Torres. Ensamble: Orquesta Sinfónica Chamartín.  Coro: Evelio Martínez.  Director: César Belda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ef1971d5f807810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4920ef4d7f71c010VgnVCM1000000b205a0aRCRD";"Parroquia Nuestra Señora de las Victorias";"3";"CALLE";"AZUCENAS";"34";"TETUAN";"VALDEACEDERAS";"28039";"440644";"4479482";"40.46388293930127";"-3.7001328900210666";"/contenido/actividades/FiestasSemanaSanta";"";
11955900;"Concierto 'Veinte poemas prehistóricos y una canción desesperada' por Mario Otero y Ana Santos";"";"1";"0";"";"";"2023-03-25 00:00:00.0";"2023-03-25 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce04a7fca6c6810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d862492de8c8c510VgnVCM2000001f4a900aRCRD";"Biblioteca Pública Municipal María Lejárraga (Hortaleza)";"1,6";"CALLE";"PRINCESA DE EBOLI";"29";"HORTALEZA";"VALDEFUENTES";"28050";"444461";"4482397";"40.49041562546542";"-3.655356751728003";"/contenido/actividades/CuentacuentosTiteresMarionetas";"/usuario/Niños,/usuario/Familias";
11327553;"Concierto: Ciclo jóvenes talentos del conservatorio profesional de música Teresa Berganza";"";"1";"0";"";"";"2023-03-24 00:00:00.0";"2023-03-24 23:59:00.0";"19:00";"Conservatorio profesional de música Teresa Berganza: Premio nacional de educación 2013. Conciertos de solistas acompañados de piano, conjuntos de música de cámara y ensembles del Conservatorio Teresa Berganza. Programa a determinar.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb8354d6200b7710VgnVCM2000001f4a900aRCRD";"Conciertos en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddcc94bdeec6f510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/Musica";"";
11944194;"Concierto: Somos compositoras";"";"1";"0";"";"";"2023-03-31 00:00:00.0";"2023-03-31 23:59:00.0";"20:00";"A cargo del Coro Joven Filarmonía.  Duración: 60 minutos.  Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=788cabfda9096810VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural Eduardo Úrculo";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1040b0870e3be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo Úrculo (Tetuán)";"1";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/TeatroPerformance";"";
11940036;"Concierto: 'Música de Superhéroes'";"";"1";"0";"";"";"2023-03-24 00:00:00.0";"2023-03-24 23:59:00.0";"19:00";"Alumnado de fagot de la Escuela de Música Municipal 'Manuel Vázquez Montalbán'.  Duración: 60 minutos.  Edad recomendada: todos los públicos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0709a550cc876810VgnVCM2000001f4a900aRCRD";"Actividades Centro Sociocultural Tetuán";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac84dff0d2c6e710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Tetuán";"1";"CALLE";"BRAVO MURILLO";"251";"TETUAN";"BERRUGUETE";"28020";"440628";"4478947";"40.45907130615822";"-3.700271645324868";"/contenido/actividades/CursosTalleres";"";
11965631;"Concurso 'Fotografías lectoras'";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-03-24 00:00:00.0";"2023-04-24 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9816971d5f807810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5c548d20675e010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pablo Neruda (Ciudad Lineal)";"1,6";"CALLE";"ASCAO";"4";"CIUDAD LINEAL";"PUEBLO NUEVO";"28017";"445570";"4475617";"40.42941133441142";"-3.6416899839787695";"/contenido/actividades/ConcursosCertamenes";"";
11956051;"Conectados";"Acceso libre";"0";"1";"M,X,J,V,S,D";"";"2023-03-14 00:00:00.0";"2023-05-07 23:59:00.0";"";"M-V, 16-21 horas, S. D. y festivos, 11-21 horas L. cerrado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fa9067d78ac6810VgnVCM1000001d4a900aRCRD";"Conectados";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86b9067d78ac6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/Exposiciones";"";
11964736;"Conectando en verde: ruta en bici desde la Dehesa al Centro de Interpretación de la Naturaleza de Montecarmelo";"";"1";"0";"";"";"2023-04-02 00:00:00.0";"2023-04-02 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=030c13bd46407810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a956fc79622ef010VgnVCM2000000c205a0aRCRD";"Centro de Educación Ambiental de Dehesa de la Villa";"1";"PARQUE";"DEHESA DE LA VILLA";"0";"MONCLOA-ARAVACA";"";"28039";"439102";"4478967";"40.45914104116349";"-3.718270563679269";"/contenido/actividades/ItinerariosOtrasActividadesAmbientales";"";
10590577;"Conferencia Historia de Madrid: Justicia Civil e Inquisición en el Madrid de los Austrias";"";"1";"0";"";"";"2023-03-27 00:00:00.0";"2023-03-27 23:59:00.0";"19:00";"Ciclo 'El Madrid de los Austrias (siglos XVI-XVII)'. El jueves 23 de marzo, a las 18 horas, como complemento a la conferencia, se llevará a cabo el recorrido temático guiado 'De la Plaza de España al Templo de Debod'. Punto de encuentro: Plaza de España junto al Monumento a Cervantes. Ponentes: Rafael Gili Ruiz y Fernando Velasco Medina. Profesores investigadores del Centro de Documentación y Estudios para la Historia de Madrid de la Universidad Autónoma de Madrid.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=faa2b54704ad0610VgnVCM2000001f4a900aRCRD";"Conferencias en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=226dbbde88c7c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/ConferenciasColoquios";"";
11232151;"Conferencia musical: El cuarteto de cuerda: una forma musical";"";"1";"0";"";"";"2023-03-28 00:00:00.0";"2023-03-28 23:59:00.0";"19:00";"Un cuarteto de cuerda es un orgánico musical compuesto por cuatro instrumentos de cuerda: dos violines, una viola y un violonchelo. Pero el cuarteto de cuerda es también o sobre todo, una forma musical, para ser interpretada por dicho conjunto instrumental y pensado como un alter ego en instrumental del cuarteto vocal. El cuarteto de cuerda es una de las formas más importantes en la música de cámara, que comienza a ser utilizada después de la primera mitad del siglo XVIII, siendo Joseph Haydn y Luigi Boccherini los autores más prolíficos en esta forma, que además sentarían las bases de esta estructura sonora. Desde Joseph Haydn, Mozart y Boccherini, el cuarteto se convierte en el género más popular pues del repertorio de música de cámara. Su estructura permanecerá casi inmutable hasta los tiempos más modernos, en los que todavía escribir al menos un cuarteto es la meta de cualquier compositor actual. Así, vamos a encontrar normalmente cuatro moviemientos:    1º movimiento: tempo allegro en forma sonata.    2º movimiento: tempo adagio, en forma de canción o tema con variaciones.    3º movimiento: tempo allegretto, en compás ternario, con forma de minueto y trío y a partir de Beethoven se utilizó la forma scherzo.    4º movimiento: tempo presto en  rondó, rondo-sonata o una variedad de rondó. Escucharemos cuartetos de Haydn, Boccherini, Beethoven, Schubert y naturalmente Shostakóvich, que probablemente sea el grande de los cuartetos en la época moderna. Ponente: Marisa Manchado Torres, Compositora.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c1625498cfb4710VgnVCM1000001d4a900aRCRD";"Conferencias en el Centro Cultural Nicolás Salmerón";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=226dbbde88c7c510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Nicolás Salmerón (Chamartín)";"1";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442656";"4477714";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/ConferenciasColoquios";"";
11957365;"Conferencia sobre motivación";"";"1";"0";"";"";"2023-03-29 00:00:00.0";"2023-03-29 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=23d8688921ad6810VgnVCM2000001f4a900aRCRD";"Conferencia sobre motivación";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=14ae9ccc7dde5810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD";"Biblioteca Pública Municipal Canillejas (San Blas-Canillejas)";"0,6";"CALLE";"BOLTAÑA";"23";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448119";"4477485";"40.44640229188281";"-3.6117933204271098";"/contenido/actividades/ConferenciasColoquios";"";
11965644;"Conferencia 'Parque del Campo del Moro'";"";"1";"0";"";"";"2023-04-19 00:00:00.0";"2023-04-19 23:59:00.0";"19:00";"Ciclo de conferencias sobre Jardines Históricos de Madrid.    A cargo de Belén Naharro. Durante esta conferencia, se recogerán las inscripciones para la visita del 26 de abril.  Duración: 2 horas aproximadamente. Edad recomendada: todos los públicos";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=701b879221907810VgnVCM1000001d4a900aRCRD";"Actividades Centro Cultural José de Espronceda";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural José de Espronceda (Tetuán)";"1";"CALLE";"ALMANSA";"9";"TETUAN";"BELLAS VISTAS";"28039";"440258";"4477792";"40.44863106357685";"-3.7045265016586013";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11961789;"Conferencias de Arte e Historia";"";"1";"1";"X";"";"2023-04-12 00:00:00.0";"2023-04-26 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c123cb6573ae6810VgnVCM1000001d4a900aRCRD";"Conferencias de Arte e Historia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb02cb6573ae6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Bohemios (Villaverde)";"1";"CALLE";"LOS BOHEMIOS";"1";"VILLAVERDE";"LOS ANGELES";"28041";"441066";"4467547";"40.35639654251886";"-3.6940501846610894";"/contenido/actividades/ConferenciasColoquios/Historia";"";
11947088;"Conferencias. Retiro";"";"1";"0";"";"";"2023-05-23 00:00:00.0";"2023-05-23 23:59:00.0";"19:00";"Conferencia dedicada a Jimena Quirós.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b01745d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947071;"Conferencias. Retiro";"";"1";"0";"";"";"2023-04-25 00:00:00.0";"2023-04-25 23:59:00.0";"19:00";"Conferencia dedicada a Carmen Martín Gaite.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae2645d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947057;"Conferencias. Retiro";"";"1";"0";"";"";"2023-03-28 00:00:00.0";"2023-03-28 23:59:00.0";"19:00";"Conferencia dedicada a Maruja Mallo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab5345d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947086;"Conferencias. Retiro";"";"1";"0";"";"";"2023-05-16 00:00:00.0";"2023-05-16 23:59:00.0";"19:00";"Conferencia dedicada a Blanca Catalán de Ocón.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6e645d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947065;"Conferencias. Retiro";"";"1";"0";"";"";"2023-04-18 00:00:00.0";"2023-04-18 23:59:00.0";"19:00";"Conferencia dedicada a Elena Arnedo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80c545d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947072;"Conferencias. Retiro";"";"1";"0";"";"";"2023-05-09 00:00:00.0";"2023-05-09 23:59:00.0";"19:00";"Conferencia dedicada a Dulce Chacón.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=405645d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
11947059;"Conferencias. Retiro";"";"1";"0";"";"";"2023-04-11 00:00:00.0";"2023-04-11 23:59:00.0";"19:00";"Conferencia dedicada a Gabriela Morreale.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c8445d13fc96810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c057ab5c83db510VgnVCM2000001f4a900aRCRD";"Centro Sociocultural Clara Campoamor (Retiro)";"2";"PLAZA";"DAOIZ Y VELARDE";"2";"RETIRO";"PACIFICO";"28007";"442527";"4472618";"40.402190438836826";"-3.6772826298329093";"/contenido/actividades/ConferenciasColoquios";"";
